case_folding,cleaned,normalization,tokenize,remove_stopwords,lemmatization,text_string_lemma
"isinya banyak bangett, bahannya gampang menyerap, sangat worth to buy",isinya banyak bangett bahannya gampang menyerap sangat worth to buy,isinya banyak banget bahannya gampang menyerap sangat worth tapi buy,"['isinya', 'banyak', 'banget', 'bahannya', 'gampang', 'menyerap', 'sangat', 'worth', 'tapi', 'buy']","['isinya', 'banget', 'bahannya', 'gampang', 'menyerap', 'worth', 'buy']","['isi', 'banget', 'bahan', 'gampang', 'serap', 'worth', 'buy']",isi banget bahan gampang serap worth buy
"sudah coba yg ukuran kecil, tryta cocok . jd lanjut k ukuran besar",sudah coba yg ukuran kecil tryta cocok jd lanjut ukuran besar,sudah coba yang ukuran kecil ternyata cocok jadi lanjut ukuran besar,"['sudah', 'coba', 'yang', 'ukuran', 'kecil', 'ternyata', 'cocok', 'jadi', 'lanjut', 'ukuran', 'besar']","['coba', 'ukuran', 'cocok', 'ukuran']","['coba', 'ukur', 'cocok', 'ukur']",coba ukur cocok ukur
baru pertama x nyoba.. semoga cocok,baru pertama nyoba semoga cocok,baru pertama mencoba semoga cocok,"['baru', 'pertama', 'mencoba', 'semoga', 'cocok']","['mencoba', 'semoga', 'cocok']","['coba', 'moga', 'cocok']",coba moga cocok
"bagus, cocok di kulit, lembab tahan lama sampai 12 jam untuk kulit normal. worth the price untuk ukurannya",bagus cocok di kulit lembab tahan lama sampai jam untuk kulit normal worth the price untuk ukurannya,bagus cocok di kulit lembab tahan lama sampai jam untuk kulit normal worth the price untuk ukurannya,"['bagus', 'cocok', 'di', 'kulit', 'lembab', 'tahan', 'lama', 'sampai', 'jam', 'untuk', 'kulit', 'normal', 'worth', 'the', 'price', 'untuk', 'ukurannya']","['bagus', 'cocok', 'kulit', 'lembab', 'tahan', 'kulit', 'normal', 'worth', 'price', 'ukurannya']","['bagus', 'cocok', 'kulit', 'lembab', 'tahan', 'kulit', 'normal', 'worth', 'price', 'ukur']",bagus cocok kulit lembab tahan kulit normal worth price ukur
bener² calming jerawat sesuai klaim. abis dipake juga gak bikin wajah kering dan berasa ketarik. ada efek brighteningnya juga,bener calming jerawat sesuai klaim abis dipake juga gak bikin wajah kering dan berasa ketarik ada efek brighteningnya juga,benar calming jerawat sesuai klaim habis dipakai juga enggak bikin wajah kering dan berasa tertarik ada efek brighteningnya juga,"['benar', 'calming', 'jerawat', 'sesuai', 'klaim', 'habis', 'dipakai', 'juga', 'enggak', 'bikin', 'wajah', 'kering', 'dan', 'berasa', 'tertarik', 'ada', 'efek', 'brighteningnya', 'juga']","['calming', 'jerawat', 'klaim', 'habis', 'dipakai', 'kering', 'berasa', 'tertarik', 'efek', 'brighteningnya']","['calming', 'jerawat', 'klaim', 'habis', 'pakai', 'kering', 'asa', 'tarik', 'efek', 'brighteningnya']",calming jerawat klaim habis pakai kering asa tarik efek brighteningnya
"keren, cepat pengantarannya, exp masih lama",keren cepat pengantarannya exp masih lama,keren cepat pengantarannya exp masih lama,"['keren', 'cepat', 'pengantarannya', 'exp', 'masih', 'lama']","['keren', 'cepat', 'pengantarannya', 'exp']","['keren', 'cepat', 'antar', 'exp']",keren cepat antar exp
"sejauh ini cocok sih di kulit aku. ngga lengket, nyaman dipakai. lebih tenang juga karena aku cek udah tersertifikasi halal mui. tks all",sejauh ini cocok sih di kulit aku ngga lengket nyaman dipakai lebih tenang juga karena aku cek udah tersertifikasi halal mui tks all,sejauh ini cocok sih di kulit aku enggak lengket nyaman dipakai lebih tenang juga karena aku cek sudah tersertifikasi halal mui thanks all,"['sejauh', 'ini', 'cocok', 'sih', 'di', 'kulit', 'aku', 'enggak', 'lengket', 'nyaman', 'dipakai', 'lebih', 'tenang', 'juga', 'karena', 'aku', 'cek', 'sudah', 'tersertifikasi', 'halal', 'mui', 'thanks', 'all']","['cocok', 'kulit', 'lengket', 'nyaman', 'dipakai', 'tenang', 'cek', 'tersertifikasi', 'halal', 'mui', 'thanks', 'all']","['cocok', 'kulit', 'lengket', 'nyaman', 'pakai', 'tenang', 'cek', 'sertifikasi', 'halal', 'mui', 'thanks', 'all']",cocok kulit lengket nyaman pakai tenang cek sertifikasi halal mui thanks all
"datang dalam keadaan rembes, cairan berkurang 10ml, diperkuat sealernya ya",datang dalam keadaan rembes cairan berkurang ml diperkuat sealernya ya,datang dalam keadaan rembes cairan berkurang ml diperkuat sealernya ya,"['datang', 'dalam', 'keadaan', 'rembes', 'cairan', 'berkurang', 'ml', 'diperkuat', 'sealernya', 'ya']","['rembes', 'cairan', 'berkurang', 'ml', 'diperkuat', 'sealernya']","['rembes', 'cair', 'kurang', 'ml', 'kuat', 'sealernya']",rembes cair kurang ml kuat sealernya
"barang sesuai deskripsi, pengiriman di hari yg sama dengan berlanganan tokped plus.",barang sesuai deskripsi pengiriman di hari yg sama dengan berlanganan tokped plus,barang sesuai deskripsi pengiriman di hari yang sama dengan berlanganan tokped plus,"['barang', 'sesuai', 'deskripsi', 'pengiriman', 'di', 'hari', 'yang', 'sama', 'dengan', 'berlanganan', 'tokped', 'plus']","['deskripsi', 'pengiriman', 'berlanganan', 'tokped', 'plus']","['deskripsi', 'kirim', 'berlanganan', 'tokped', 'plus']",deskripsi kirim berlanganan tokped plus
"satu2 nya moisturizer yg ga terlalu cair, cocok di kulit muka, isinya byk, awet tmbh disayang paksu, tq ya 🥰",satu nya moisturizer yg ga terlalu cair cocok di kulit muka isinya byk awet tmbh disayang paksu tq ya,satu nya moisturizer yang enggak terlalu cair cocok di kulit muka isinya banyak awet tambah disayang paksu terima kasih ya,"['satu', 'nya', 'moisturizer', 'yang', 'enggak', 'terlalu', 'cair', 'cocok', 'di', 'kulit', 'muka', 'isinya', 'banyak', 'awet', 'tambah', 'disayang', 'paksu', 'terima', 'kasih', 'ya']","['moisturizer', 'cair', 'cocok', 'kulit', 'muka', 'isinya', 'awet', 'disayang', 'paksu', 'terima', 'kasih']","['moisturizer', 'cair', 'cocok', 'kulit', 'muka', 'isi', 'awet', 'sayang', 'paksu', 'terima', 'kasih']",moisturizer cair cocok kulit muka isi awet sayang paksu terima kasih
saya merasa hanya menghidrasi beberapa jam saja,saya merasa hanya menghidrasi beberapa jam saja,saya merasa hanya menghidrasi beberapa jam saja,"['saya', 'merasa', 'hanya', 'menghidrasi', 'beberapa', 'jam', 'saja']",['menghidrasi'],['hidrasi'],hidrasi
"udah pembelian ke dua. suka sama texturenya. mungkin saran aja dikembangkan dari segi botolnya apa lagi yang model pompa, sayang banget karena nggak bisa habis maksimal. jadi kalau hampir2 habis harus manual ngambilnya, buma2 pompnya segala",udah pembelian ke dua suka sama texturenya mungkin saran aja dikembangkan dari segi botolnya apa lagi yang model pompa sayang banget karena nggak bisa habis maksimal jadi kalau hampir habis harus manual ngambilnya buma pompnya segala,sudah pembelian ke dua suka sama texturenya mungkin saran saja dikembangkan dari segi botolnya apa lagi yang model pompa sayang banget karena enggak bisa habis maksimal jadi kalau hampir habis harus manual ngambilnya buma pompnya segala,"['sudah', 'pembelian', 'ke', 'dua', 'suka', 'sama', 'texturenya', 'mungkin', 'saran', 'saja', 'dikembangkan', 'dari', 'segi', 'botolnya', 'apa', 'lagi', 'yang', 'model', 'pompa', 'sayang', 'banget', 'karena', 'enggak', 'bisa', 'habis', 'maksimal', 'jadi', 'kalau', 'hampir', 'habis', 'harus', 'manual', 'ngambilnya', 'buma', 'pompnya', 'segala']","['pembelian', 'suka', 'texturenya', 'saran', 'dikembangkan', 'segi', 'botolnya', 'model', 'pompa', 'sayang', 'banget', 'habis', 'maksimal', 'habis', 'manual', 'ngambilnya', 'buma', 'pompnya']","['beli', 'suka', 'texturenya', 'saran', 'kembang', 'segi', 'botol', 'model', 'pompa', 'sayang', 'banget', 'habis', 'maksimal', 'habis', 'manual', 'ngambilnya', 'buma', 'pompnya']",beli suka texturenya saran kembang segi botol model pompa sayang banget habis maksimal habis manual ngambilnya buma pompnya
"kemasannya gede, kelembapan utk yg kulitnya kering perlu pakainya agak.banyak, teksturnya agak lengket d banding punyanya somethinc..",kemasannya gede kelembapan utk yg kulitnya kering perlu pakainya agak banyak teksturnya agak lengket banding punyanya somethinc,kemasannya gede kelembapan untuk yang kulitnya kering perlu pakainya agak banyak teksturnya agak lengket banding punyanya somethinc,"['kemasannya', 'gede', 'kelembapan', 'untuk', 'yang', 'kulitnya', 'kering', 'perlu', 'pakainya', 'agak', 'banyak', 'teksturnya', 'agak', 'lengket', 'banding', 'punyanya', 'somethinc']","['kemasannya', 'gede', 'kelembapan', 'kulitnya', 'kering', 'pakainya', 'teksturnya', 'lengket', 'banding', 'punyanya', 'somethinc']","['kemas', 'gede', 'lembap', 'kulit', 'kering', 'pakai', 'tekstur', 'lengket', 'banding', 'punya', 'somethinc']",kemas gede lembap kulit kering pakai tekstur lengket banding punya somethinc
goks!,goks,goks,['goks'],['goks'],['goks'],goks
"uda botol keempat. 
sebagus ituu skingame",uda botol keempat sebagus ituu skingame,sudah botol keempat sebagus itu skingame,"['sudah', 'botol', 'keempat', 'sebagus', 'itu', 'skingame']","['botol', 'keempat', 'sebagus', 'skingame']","['botol', 'empat', 'bagus', 'skingame']",botol empat bagus skingame
"ringan banget, cepat meresap, cukup menahan minyak dan melembabkan",ringan banget cepat meresap cukup menahan minyak dan melembabkan,ringan banget cepat meresap cukup menahan minyak dan melembabkan,"['ringan', 'banget', 'cepat', 'meresap', 'cukup', 'menahan', 'minyak', 'dan', 'melembabkan']","['ringan', 'banget', 'cepat', 'meresap', 'menahan', 'minyak', 'melembabkan']","['ringan', 'banget', 'cepat', 'resap', 'tahan', 'minyak', 'melembabkan']",ringan banget cepat resap tahan minyak melembabkan
"bahannya tidak lengket dan ringan, cocok dikulit kombinasi.. makasih",bahannya tidak lengket dan ringan cocok dikulit kombinasi makasih,bahannya tidak lengket dan ringan cocok dikulit kombinasi terima kasih,"['bahannya', 'tidak', 'lengket', 'dan', 'ringan', 'cocok', 'dikulit', 'kombinasi', 'terima', 'kasih']","['bahannya', 'lengket', 'ringan', 'cocok', 'dikulit', 'kombinasi', 'terima', 'kasih']","['bahan', 'lengket', 'ringan', 'cocok', 'kulit', 'kombinasi', 'terima', 'kasih']",bahan lengket ringan cocok kulit kombinasi terima kasih
"baru dipake 2 malam, sementara blom ada hasil yg signifikan",baru dipake malam sementara blom ada hasil yg signifikan,baru dipakai malam sementara belum ada hasil yang signifikan,"['baru', 'dipakai', 'malam', 'sementara', 'belum', 'ada', 'hasil', 'yang', 'signifikan']","['dipakai', 'malam', 'signifikan']","['pakai', 'malam', 'signifikan']",pakai malam signifikan
"setelah pakai beberapa ***** ***** lumayan terhidrasi. sesuai dengan yang ku bayangkan. ***** ku berminyak, tapi hasilnya ga berminyak banget.
seperti nya penggunaan serum bisa lebih cepat bekerja dengan tambahan moisturizer ini. awal2 pake ada muncul jerawat, mungkin belum terbiasa jadi muncul. tapi nggak parah. purging aja. po nya cepet kok, nggak pake lama. kirain bakal sampe 40 ***** dapet snack hihihi... next time kalau order lagi *** yg rasa matcha ya min 🙈🙈🙈",setelah pakai beberapa lumayan terhidrasi sesuai dengan yang ku bayangkan ku berminyak tapi hasilnya ga berminyak banget seperti nya penggunaan serum bisa lebih cepat bekerja dengan tambahan moisturizer ini awal pake ada muncul jerawat mungkin belum terbiasa jadi muncul tapi nggak parah purging aja po nya cepet kok nggak pake lama kirain bakal sampe dapet snack next time kalau order lagi yg rasa matcha ya min,setelah pakai beberapa lumayan terhidrasi sesuai dengan yang ku bayangkan ku berminyak tapi hasilnya enggak berminyak banget seperti nya penggunaan serum bisa lebih cepat bekerja dengan tambahan moisturizer ini awal pakai ada muncul jerawat mungkin belum terbiasa jadi muncul tapi enggak parah purging saja pre order nya cepat kok enggak pakai lama mengira bakal sampai dapat snack next time kalau order lagi yang rasa matcha ya min,"['setelah', 'pakai', 'beberapa', 'lumayan', 'terhidrasi', 'sesuai', 'dengan', 'yang', 'ku', 'bayangkan', 'ku', 'berminyak', 'tapi', 'hasilnya', 'enggak', 'berminyak', 'banget', 'seperti', 'nya', 'penggunaan', 'serum', 'bisa', 'lebih', 'cepat', 'bekerja', 'dengan', 'tambahan', 'moisturizer', 'ini', 'awal', 'pakai', 'ada', 'muncul', 'jerawat', 'mungkin', 'belum', 'terbiasa', 'jadi', 'muncul', 'tapi', 'enggak', 'parah', 'purging', 'saja', 'pre', 'order', 'nya', 'cepat', 'kok', 'enggak', 'pakai', 'lama', 'mengira', 'bakal', 'sampai', 'dapat', 'snack', 'next', 'time', 'kalau', 'order', 'lagi', 'yang', 'rasa', 'matcha', 'ya', 'min']","['pakai', 'lumayan', 'terhidrasi', 'ku', 'bayangkan', 'ku', 'berminyak', 'hasilnya', 'berminyak', 'banget', 'serum', 'cepat', 'tambahan', 'moisturizer', 'pakai', 'jerawat', 'terbiasa', 'parah', 'purging', 'order', 'cepat', 'pakai', 'snack', 'next', 'time', 'order', 'matcha']","['pakai', 'lumayan', 'hidrasi', 'ku', 'bayang', 'ku', 'minyak', 'hasil', 'minyak', 'banget', 'serum', 'cepat', 'tambah', 'moisturizer', 'pakai', 'jerawat', 'biasa', 'parah', 'purging', 'order', 'cepat', 'pakai', 'snack', 'next', 'time', 'order', 'matcha']",pakai lumayan hidrasi ku bayang ku minyak hasil minyak banget serum cepat tambah moisturizer pakai jerawat biasa parah purging order cepat pakai snack next time order matcha
"sampai dengan baikkk, enak dipakai lgsg meresap dan juga ringan betulll. dapet freebies jugak lagiiii",sampai dengan baikkk enak dipakai lgsg meresap dan juga ringan betulll dapet freebies jugak lagiiii,sampai dengan baik enak dipakai langsung meresap dan juga ringan betul dapat freebies juga lagi,"['sampai', 'dengan', 'baik', 'enak', 'dipakai', 'langsung', 'meresap', 'dan', 'juga', 'ringan', 'betul', 'dapat', 'freebies', 'juga', 'lagi']","['dipakai', 'meresap', 'ringan', 'freebies']","['pakai', 'resap', 'ringan', 'freebies']",pakai resap ringan freebies
"kalo ga dichat, pesanan engga di konfirm, kalo engga di chat, barang pasti ga dianter2, paket tiba diluar estimasi sampai dng kurir next day, padahal lgi butuh cepat",kalo ga dichat pesanan engga di konfirm kalo engga di chat barang pasti ga dianter paket tiba diluar estimasi sampai dng kurir next day padahal lgi butuh cepat,kalo enggak dichat pesanan enggak di konfirmasi kalo enggak di chat barang pasti enggak diantar paket tiba diluar estimasi sampai dengan kurir next day padahal lagi butuh cepat,"['kalo', 'enggak', 'dichat', 'pesanan', 'enggak', 'di', 'konfirmasi', 'kalo', 'enggak', 'di', 'chat', 'barang', 'pasti', 'enggak', 'diantar', 'paket', 'tiba', 'diluar', 'estimasi', 'sampai', 'dengan', 'kurir', 'next', 'day', 'padahal', 'lagi', 'butuh', 'cepat']","['dichat', 'pesanan', 'konfirmasi', 'chat', 'diantar', 'paket', 'diluar', 'estimasi', 'kurir', 'next', 'day', 'butuh', 'cepat']","['dichat', 'pesan', 'konfirmasi', 'chat', 'antar', 'paket', 'luar', 'estimasi', 'kurir', 'next', 'day', 'butuh', 'cepat']",dichat pesan konfirmasi chat antar paket luar estimasi kurir next day butuh cepat
"ini pertama kali nyoba product skin game, enak bgt di kulit gampang menyerap, keren bgt skin game!",ini pertama kali nyoba product skin game enak bgt di kulit gampang menyerap keren bgt skin game,ini pertama kali mencoba product skin game enak banget di kulit gampang menyerap keren banget skin game,"['ini', 'pertama', 'kali', 'mencoba', 'product', 'skin', 'game', 'enak', 'banget', 'di', 'kulit', 'gampang', 'menyerap', 'keren', 'banget', 'skin', 'game']","['mencoba', 'product', 'skin', 'game', 'banget', 'kulit', 'gampang', 'menyerap', 'keren', 'banget', 'skin', 'game']","['coba', 'product', 'skin', 'game', 'banget', 'kulit', 'gampang', 'serap', 'keren', 'banget', 'skin', 'game']",coba product skin game banget kulit gampang serap keren banget skin game
"akhirnya datenggg 
lucu banget dikasi bonus snack 🥰🥰 thank you skingame semoga cocok sama moisturizer nya😘",akhirnya datenggg lucu banget dikasi bonus snack thank you skingame semoga cocok sama moisturizer nya,akhirnya datang lucu banget dikasih bonus snack thank you skingame semoga cocok sama moisturizer nya,"['akhirnya', 'datang', 'lucu', 'banget', 'dikasih', 'bonus', 'snack', 'thank', 'you', 'skingame', 'semoga', 'cocok', 'sama', 'moisturizer', 'nya']","['lucu', 'banget', 'dikasih', 'bonus', 'snack', 'thank', 'skingame', 'semoga', 'cocok', 'moisturizer']","['lucu', 'banget', 'kasih', 'bonus', 'snack', 'thank', 'skingame', 'moga', 'cocok', 'moisturizer']",lucu banget kasih bonus snack thank skingame moga cocok moisturizer
"udah pembelian yang kesekian kali...recommended banget buat yang cari pelembab ringan untuk kulit normal berminyak ya. sediannya gel yang ringan gak menyumbat pori. bahannya ada ceramide buat anti aging yang umur udah 25 up. 
pre order 30 hari tapi sebelum 2 minggu udah dikirim, dikasih hadiah lagi, wah thank you banget ya.",udah pembelian yang kesekian kali recommended banget buat yang cari pelembab ringan untuk kulit normal berminyak ya sediannya gel yang ringan gak menyumbat pori bahannya ada ceramide buat anti aging yang umur udah up pre order hari tapi sebelum minggu udah dikirim dikasih hadiah lagi wah thank you banget ya,sudah pembelian yang kesekian kali recommended banget buat yang cari pelembab ringan untuk kulit normal berminyak ya sediannya gel yang ringan enggak menyumbat pori bahannya ada ceramide buat anti aging yang umur sudah up pre order hari tapi sebelum minggu sudah dikirim dikasih hadiah lagi wah thank you banget ya,"['sudah', 'pembelian', 'yang', 'kesekian', 'kali', 'recommended', 'banget', 'buat', 'yang', 'cari', 'pelembab', 'ringan', 'untuk', 'kulit', 'normal', 'berminyak', 'ya', 'sediannya', 'gel', 'yang', 'ringan', 'enggak', 'menyumbat', 'pori', 'bahannya', 'ada', 'ceramide', 'buat', 'anti', 'aging', 'yang', 'umur', 'sudah', 'up', 'pre', 'order', 'hari', 'tapi', 'sebelum', 'minggu', 'sudah', 'dikirim', 'dikasih', 'hadiah', 'lagi', 'wah', 'thank', 'you', 'banget', 'ya']","['pembelian', 'kesekian', 'recommended', 'banget', 'cari', 'pelembab', 'ringan', 'kulit', 'normal', 'berminyak', 'sediannya', 'gel', 'ringan', 'menyumbat', 'pori', 'bahannya', 'ceramide', 'anti', 'aging', 'umur', 'up', 'order', 'dikirim', 'dikasih', 'hadiah', 'thank', 'banget']","['beli', 'sekian', 'recommended', 'banget', 'cari', 'pelembab', 'ringan', 'kulit', 'normal', 'minyak', 'dian', 'gel', 'ringan', 'sumbat', 'pori', 'bahan', 'ceramide', 'anti', 'aging', 'umur', 'up', 'order', 'kirim', 'kasih', 'hadiah', 'thank', 'banget']",beli sekian recommended banget cari pelembab ringan kulit normal minyak dian gel ringan sumbat pori bahan ceramide anti aging umur up order kirim kasih hadiah thank banget
"awww thank u for the freebie mingem!! and as you said, kulitku berjodoh sama kind moisturizer 💗",awww thank for the freebie mingem and as you said kulitku berjodoh sama kind moisturizer,awww thank for the freebie mingem and as you said kulitku berjodoh sama kind moisturizer,"['awww', 'thank', 'for', 'the', 'freebie', 'mingem', 'and', 'as', 'you', 'said', 'kulitku', 'berjodoh', 'sama', 'kind', 'moisturizer']","['awww', 'thank', 'freebie', 'mingem', 'said', 'kulitku', 'berjodoh', 'kind', 'moisturizer']","['awww', 'thank', 'freebie', 'mingem', 'said', 'kulit', 'jodoh', 'kind', 'moisturizer']",awww thank freebie mingem said kulit jodoh kind moisturizer
"kena racun di twitter sama temenku yg pake😭 karena tulisannya po 30 hari aku ga ngecek lagi eh tbtb udah sampee seneng bangeeet! terima kasih juga bonusnya mingem!! tekstur moistnya enak, ringaan bangeet😭😭😭 mana botolnya segede 2 pc wkwkwk. love banget pokoknya🤩",kena racun di twitter sama temenku yg pake karena tulisannya po hari aku ga ngecek lagi tbtb udah sampee seneng bangeeet terima kasih juga bonusnya mingem tekstur moistnya enak ringaan bangeet mana botolnya segede pc love banget pokoknya,kena racun di twitter sama temenku yang pakai karena tulisannya pre order hari aku enggak mengecek lagi tiba-tiba sudah sampai senang banget terima kasih juga bonusnya mingem tekstur moistnya enak ringan banget mana botolnya segede pc love banget pokoknya,"['kena', 'racun', 'di', 'twitter', 'sama', 'temenku', 'yang', 'pakai', 'karena', 'tulisannya', 'pre', 'order', 'hari', 'aku', 'enggak', 'mengecek', 'lagi', 'tiba-tiba', 'sudah', 'sampai', 'senang', 'banget', 'terima', 'kasih', 'juga', 'bonusnya', 'mingem', 'tekstur', 'moistnya', 'enak', 'ringan', 'banget', 'mana', 'botolnya', 'segede', 'pc', 'love', 'banget', 'pokoknya']","['racun', 'twitter', 'temenku', 'pakai', 'tulisannya', 'order', 'mengecek', 'senang', 'banget', 'terima', 'kasih', 'bonusnya', 'mingem', 'tekstur', 'moistnya', 'ringan', 'banget', 'botolnya', 'segede', 'pc', 'love', 'banget', 'pokoknya']","['racun', 'twitter', 'temenku', 'pakai', 'tulis', 'order', 'ecek', 'senang', 'banget', 'terima', 'kasih', 'bonus', 'mingem', 'tekstur', 'moistnya', 'ringan', 'banget', 'botol', 'gede', 'pc', 'love', 'banget', 'pokok']",racun twitter temenku pakai tulis order ecek senang banget terima kasih bonus mingem tekstur moistnya ringan banget botol gede pc love banget pokok
terima kasih buat snacknya,terima kasih buat snacknya,terima kasih buat snacknya,"['terima', 'kasih', 'buat', 'snacknya']","['terima', 'kasih', 'snacknya']","['terima', 'kasih', 'snacknya']",terima kasih snacknya
"ini aku baru mau nyoba semoga cocok di kulit aku ya min...
dan kaget banget barangnya udah sampe dengan selamat dan cepet. harusnya tiba akhir bulan ini,tapi ternyata lebih cepet datengnya. dan juga dikasih gift dong. 
miminnya baik hati sekalih 
terimakasih min🥰🥰🥰🥰.",ini aku baru mau nyoba semoga cocok di kulit aku ya min dan kaget banget barangnya udah sampe dengan selamat dan cepet harusnya tiba akhir bulan ini tapi ternyata lebih cepet datengnya dan juga dikasih gift dong miminnya baik hati sekalih terimakasih min,ini aku baru mau mencoba semoga cocok di kulit aku ya min dan kaget banget barangnya sudah sampai dengan selamat dan cepat harusnya tiba akhir bulan ini tapi ternyata lebih cepat datengnya dan juga dikasih gift dong miminnya baik hati sekalih terima kasih min,"['ini', 'aku', 'baru', 'mau', 'mencoba', 'semoga', 'cocok', 'di', 'kulit', 'aku', 'ya', 'min', 'dan', 'kaget', 'banget', 'barangnya', 'sudah', 'sampai', 'dengan', 'selamat', 'dan', 'cepat', 'harusnya', 'tiba', 'akhir', 'bulan', 'ini', 'tapi', 'ternyata', 'lebih', 'cepat', 'datengnya', 'dan', 'juga', 'dikasih', 'gift', 'dong', 'miminnya', 'baik', 'hati', 'sekalih', 'terima', 'kasih', 'min']","['mencoba', 'semoga', 'cocok', 'kulit', 'kaget', 'banget', 'barangnya', 'selamat', 'cepat', 'cepat', 'datengnya', 'dikasih', 'gift', 'miminnya', 'hati', 'sekalih', 'terima', 'kasih']","['coba', 'moga', 'cocok', 'kulit', 'kaget', 'banget', 'barang', 'selamat', 'cepat', 'cepat', 'datengnya', 'kasih', 'gift', 'miminnya', 'hati', 'kalih', 'terima', 'kasih']",coba moga cocok kulit kaget banget barang selamat cepat cepat datengnya kasih gift miminnya hati kalih terima kasih
"produk ok, pemakaian 3 hari - 1 minggu berasa banget bedanya, spot2 bekas jerawat memudar, berasa lebih kinclong",produk ok pemakaian hari minggu berasa banget bedanya spot bekas jerawat memudar berasa lebih kinclong,produk ok pemakaian hari minggu berasa banget bedanya spot bekas jerawat memudar berasa lebih kinclong,"['produk', 'ok', 'pemakaian', 'hari', 'minggu', 'berasa', 'banget', 'bedanya', 'spot', 'bekas', 'jerawat', 'memudar', 'berasa', 'lebih', 'kinclong']","['produk', 'pemakaian', 'berasa', 'banget', 'bedanya', 'spot', 'bekas', 'jerawat', 'memudar', 'berasa', 'kinclong']","['produk', 'pakai', 'asa', 'banget', 'beda', 'spot', 'bekas', 'jerawat', 'pudar', 'asa', 'kinclong']",produk pakai asa banget beda spot bekas jerawat pudar asa kinclong
"tekstur gel, isi banyak jadi awet, ringan tapi tetep melembabkan, cocok buat all skin type tapi oily skin pasti suka 👍🏻",tekstur gel isi banyak jadi awet ringan tapi tetep melembabkan cocok buat all skin type tapi oily skin pasti suka,tekstur gel isi banyak jadi awet ringan tapi tetap melembabkan cocok buat all skin type tapi oily skin pasti suka,"['tekstur', 'gel', 'isi', 'banyak', 'jadi', 'awet', 'ringan', 'tapi', 'tetap', 'melembabkan', 'cocok', 'buat', 'all', 'skin', 'type', 'tapi', 'oily', 'skin', 'pasti', 'suka']","['tekstur', 'gel', 'isi', 'awet', 'ringan', 'melembabkan', 'cocok', 'all', 'skin', 'type', 'oily', 'skin', 'suka']","['tekstur', 'gel', 'isi', 'awet', 'ringan', 'melembabkan', 'cocok', 'all', 'skin', 'type', 'oily', 'skin', 'suka']",tekstur gel isi awet ringan melembabkan cocok all skin type oily skin suka
"dikasih rekomendasi dr sodara buat nyoba obat jerawat yg ini. seller fast respond, barang jg sampai dg selamat. recommended!!!",dikasih rekomendasi dr sodara buat nyoba obat jerawat yg ini seller fast respond barang jg sampai dg selamat recommended,dikasih rekomendasi dari sodara buat mencoba obat jerawat yang ini seller fast respond barang juga sampai dengan selamat recommended,"['dikasih', 'rekomendasi', 'dari', 'sodara', 'buat', 'mencoba', 'obat', 'jerawat', 'yang', 'ini', 'seller', 'fast', 'respond', 'barang', 'juga', 'sampai', 'dengan', 'selamat', 'recommended']","['dikasih', 'rekomendasi', 'sodara', 'mencoba', 'obat', 'jerawat', 'seller', 'fast', 'respond', 'selamat', 'recommended']","['kasih', 'rekomendasi', 'sodara', 'coba', 'obat', 'jerawat', 'seller', 'fast', 'respond', 'selamat', 'recommended']",kasih rekomendasi sodara coba obat jerawat seller fast respond selamat recommended
baru mau coba.. semoga cocok dan hasilnya sesuai yang diharapkan..,baru mau coba semoga cocok dan hasilnya sesuai yang diharapkan,baru mau coba semoga cocok dan hasilnya sesuai yang diharapkan,"['baru', 'mau', 'coba', 'semoga', 'cocok', 'dan', 'hasilnya', 'sesuai', 'yang', 'diharapkan']","['coba', 'semoga', 'cocok', 'hasilnya', 'diharapkan']","['coba', 'moga', 'cocok', 'hasil', 'harap']",coba moga cocok hasil harap
yeay akhirnya repurchase toe..makasii udah dikasih bonus jajan,yeay akhirnya repurchase toe makasii udah dikasih bonus jajan,yeay akhirnya repurchase toe terima kasih sudah dikasih bonus jajan,"['yeay', 'akhirnya', 'repurchase', 'toe', 'terima', 'kasih', 'sudah', 'dikasih', 'bonus', 'jajan']","['yeay', 'repurchase', 'toe', 'terima', 'kasih', 'dikasih', 'bonus', 'jajan']","['yeay', 'repurchase', 'toe', 'terima', 'kasih', 'kasih', 'bonus', 'jajan']",yeay repurchase toe terima kasih kasih bonus jajan
sampai tepat waktu. semoga cocok di saya. trims,sampai tepat waktu semoga cocok di saya trims,sampai tepat waktu semoga cocok di saya terima kasih,"['sampai', 'tepat', 'waktu', 'semoga', 'cocok', 'di', 'saya', 'terima', 'kasih']","['semoga', 'cocok', 'terima', 'kasih']","['moga', 'cocok', 'terima', 'kasih']",moga cocok terima kasih
